ACK_ID,ROW_ORDER,PROVIDER_ELIGIBLE_NAME,PROVIDER_ELIGIBLE_EIN,PROVIDER_ELIGIBLE_US_ADDRESS1,PROVIDER_ELIGIBLE_US_ADDRESS2,PROVIDER_ELIGIBLE_US_CITY,PROVIDER_ELIGIBLE_US_STATE,PROVIDER_ELIGIBLE_US_ZIP,PROV_ELIGIBLE_FOREIGN_ADDRESS1,PROV_ELIGIBLE_FOREIGN_ADDRESS2,PROV_ELIGIBLE_FOREIGN_CITY,PROV_ELIGIBLE_FOREIGN_PROV_ST,PROV_ELIGIBLE_FOREIGN_CNTRY,PROV_ELIGIBLE_FOREIGN_POST_CD
"20150824133916P040023445639001",6,"J.P. MORGAN INVESTMENT MANAGEMENT I","133200244",,,,,,,,,,,
"20150824133916P040023445639001",7,"MORGAN STANLEY INVESTMENT ADVISORS","133680016",,,,,,,,,,,
"20150824133916P040023445639001",8,"NYLIFE DISTRIBUTORS, LLC",,"169 LACKAWANNA AVENUE",,"PARSIPPANY","NJ","07054",,,,,,
"20150824133916P040023445639001",9,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150824133916P040023445639001",10,"PHOENIX - VIRTUS",,"56 PROSPECT STREET","PO BOX 150480","HARTFORD","CT","06115",,,,,,
"20150824133916P040023445639001",11,"TRANSAMERICA CAPITAL, INC.",,"4600 S SYRACUSE ST.","# 1100","DENVER","CO","80237",,,,,,
"20150824133916P040023445639001",12,"VICTORY CAPITAL MANAGEMENT","132700161",,,,,,,,,,,
"20150824134030P030023232807002",1,"BATTERYMARCH FINANCIAL","521893111","200 CLARENDON STREET, 49TH FLOOR",,"BOSTON","MA","02116",,,,,,
"20150824134030P030023232807002",2,"NEUBERGER BERMAN LLC","135521910","605 THIRD AVENUE",,"NEW YORK","NY","10158",,,,,,
"20150824134030P030023232807002",3,"LOOMIS SAYLES & COMPANY, LP","043200030","ONE FINANCIAL CENTER",,"BOSTON","MA","02111",,,,,,
"20150824134030P030023232807002",4,"STATE STREET GLOBAL ADVISORS","041867445","200 NEWPORT AVENUE",,"QUINCY","MA","02171",,,,,,
"20150824134030P030023232807002",5,"WELLINGTON TRUST COMPANY, NA CTF EM","042755549","280 CONGRESS STREET",,"BOSTON","MA","02210",,,,,,
"20150824134030P030023232807002",6,"ARTISIAN PARTNERS, LP","391807188","STE 800, 875 WISCONSIN AVE",,"MILWAUKEE","WI","53202",,,,,,
"20150824134030P030023232807002",7,"ABERDEEN EMERGING MARKETS","367180580","1735 MARKET ST, 32ND FLOOR",,"PHILADELPHIA","PA","19103",,,,,,
"20150824134030P030023232807002",8,"DIMENSIONAL FUND ADVISORS","300447847","6300 BEE CAVE ROAD",,"AUSTIN","TX","78746",,,,,,
"20150824134030P030023232807002",9,"STANDISH EMERGING MARKETS","251890416","ONE BOSTON PLACE, SUITE 2900",,"BOSTON","MA","021064408",,,,,,
"20150824134030P030023232807002",10,"VONTOBEL ASSET MANAGEMENT","562644355","1540 BROADWAY, 38TH FLOOR",,"NEW YORK","NY","10036",,,,,,
"20150824134030P030023232807002",11,"FIDUCIARY MANAGEMENT INC","999999999","100 EAST WISCONSIN AVE",,"MILWAUKEE","WI","52020",,,,,,
"20150824134030P030023232807002",12,"VANGUARD","999999999","PO BOX 2900",,"VALLEY FORGE","PA","19482",,,,,,
"20150824134030P030023232807005",1,"STATE STREET GLOBAL ADVISORS","041867445","200 NEW PORT AVENUE",,"QUINCY","MA","02171",,,,,,
"20150824134030P030023232807005",2,"VONTOBEL ASSET MANAGEMENT","562644355","1540 BROADWAY, 38TH FLOOR",,"NEW YORK","NY","10036",,,,,,
"20150824134030P030023232807005",3,"NEUBERGER BERMAN LLC","135521910","605 THIRD AVENUE",,"NEW YORK","NY","10158",,,,,,
"20150824134240P040023450599001",1,"TIAA","131624203",,,,,,,,,,,
"20150824134413P040029294481001",1,"TRANSAMERICA RETIREMENT SOLUTIONS","133689044",,,,,,,,,,,
"20150824134633P040007846957001",1,"AMERICAN FUNDS","951411037",,,,,,,,,,,
"20150824134633P040007846957001",2,"FRANKLIN TEMPLETON INVESTMENTS","943167260",,,,,,,,,,,
"20150824134633P040007846957001",3,"JPMORGAN","132624428",,,,,,,,,,,
"20150824134633P040007846957001",4,"JANUS","431804048",,,,,,,,,,,
"20150824134633P040007846957001",5,"MFS","042747644",,,,,,,,,,,
"20150824135350P030023243511001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824135456P040023458183001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824135538P030023246343001",1,"AMERICAN BEACON",,"4151 AMON CARTER BLVD.",,"FORT WORTH","TX","76155",,,,,,
"20150824135538P030023246343001",2,"AMERICAN FUNDS",,"333 S. HOPE STREET, 50TH FLOOR",,"LOS ANGELES","CA","90071",,,,,,
"20150824135538P030023246343001",3,"BARON FUNDS",,"767 FIFTH AVE., 49TH FLOOR",,"NEW YORK","NY","10153",,,,,,
"20150824135538P030023246343001",4,"BLACKROCK",,"400 HOWARD STREET",,"SAN FRANCISCO","CA","94105",,,,,,
"20150824135538P030023246343001",5,"BLACKROCK FUNDS",,"40 EAST 52ND ST",,"NEW YORK","NY","10022",,,,,,
"20150824135538P030023246343001",6,"DEUTSCHE ASSET & WEALTH MANAGEMENT",,"210 WEST 10TH STREET",,"KANSAS CITY","MO","641051614",,,,,,
"20150824135538P030023246343001",7,"DREYFUS FUNDS",,"200 PARK AVE","METLIFE BUILDING","NEW YORK","NY","10166",,,,,,
"20150824135538P030023246343001",8,"HARBOR (HCA SECURITIES)",,"33 ARCH STREET, SUITE 2001",,"BOSTON","MA","02210",,,,,,
"20150824135538P030023246343001",9,"HARBOR CAPITAL ADVISORS",,"111 S WACKER DR","34TH FL","CHICAGO","IL","60606",,,,,,
"20150824135538P030023246343001",10,"JOHN HANCOCK",,"601 CONGRESS STREET",,"BOSTON","MA","022102805",,,,,,
"20150824135538P030023246343001",11,"JOHN HANCOCK FUNDS",,"164 CORPORATE DR",,"PORTSMOUTH","NH","03801",,,,,,
"20150824135538P030023246343001",12,"OPPENHEIMER FUNDS",,"225 LIBERTY ST. 14TH FLOOR",,"NEW YORK","NY","10281",,,,,,
"20150824135538P030023246343001",13,"OPPENHEIMER FUNDS",,"12100 EAST ILIFF AVE","SUITE 300","AURORA","CO","80014",,,,,,
"20150824135538P030023246343001",14,"PACIFIC INVESTMENT MGMT COMP",,"840 NEWPORT CENTER DRIVE",,"NEWPORT BEACH","CA","92660",,,,,,
"20150824135538P030023246343001",15,"PIMCO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","101054800",,,,,,
"20150824135538P030023246343001",16,"PUTNAM FIDUCIARY TRUST COMPANY",,"ONE POST OFFICE SQUARE",,"BOSTON","MA","02109",,,,,,
"20150824135538P030023246343001",17,"PUTNAM INVESTMENTS",,"ONE POST OFFICE SQUARE",,"BOSTON","MA","02109",,,,,,
"20150824135538P030023246343001",18,"ROBERTSON STEPHENS",,"388 MARKET ST.","17TH FL","SAN FRANCISCO","CA","94111",,,,,,
"20150824135538P030023246343001",19,"RS INVESTMENTS",,"388 MARKET STREET",,"SAN FRANCISCO","CA","94111",,,,,,
"20150824135538P030023246343001",20,"SCUDDER INVESTMENTS",,"210 WEST 10TH STREET",,"KANSAS CITY","MO","64105",,,,,,
"20150824135538P030023246343001",21,"VANGUARD FUNDS",,"100 VANGUARD BLVD MAIL STOP #242",,"MALVERN","PA","19355",,,,,,
"20150824135755P040023462567001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824140444P040023471831001",1,"AMERICAN UNITED LIFE INSURANCE CO","350145825",,,,,,,,,,,
"20150824140719P040023473639001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824140738P040023474231001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824140935P040023475127001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824141602P030028939617001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150824141807P040023483271001",1,"JOHN HANCOCK USA","010233346",,,,,,,,,,,
"20150824142724P030023285271001",1,"CAPITAL BANK & TRUST","956817943",,,,,,,,,,,
"20150824143118P030023289655001",1,"AMERICAN UNITED LIFE INSURANCE CO","350145825",,,,,,,,,,,
"20150824143422P040023488999001",1,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150824143422P040023488999001",2,"AMERICAN FUNDS DISTRIBUTORS, INC.","952769620",,,,,,,,,,,
"20150824143422P040023488999001",3,"DAVIS DISTRIBUTORS, LLC","850360310",,,,,,,,,,,
"20150824143422P040023488999001",4,"FEDERATED SECURITIES CORP.",,"5800 CORPORATE DRIVE","2ND FLOOR","PITTSBURGH","PA","15237",,,,,,
"20150824143422P040023488999001",5,"GOLDMAN SACHS",,"71 SOUTH WACKER DRIVE","SUITE 500","CHICAGO","IL","60606",,,,,,
"20150824143422P040023488999001",6,"J.P. MORGAN INVESTMENT MANAGEMENT I","133200244",,,,,,,,,,,
"20150824143422P040023488999001",7,"NYLIFE DISTRIBUTORS, LLC",,"169 LACKAWANNA AVENUE",,"PARSIPPANY","NJ","07054",,,,,,
"20150824143422P040023488999001",8,"T. ROWE PRICE",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150824143528P030023294455001",1,"DUBUQUE BANK & TRUST",,"1398 CENTRAL AVENUE","PO BOX 747","DUBUQUE","IA","520040747",,,,,,
"20150824143634P030023296343001",1,"AMERITAS INVESTMENT CORP",,"1877 SOUTH FEDERAL HIGHWAY","SUITE 210","BOCA RATON","FL","33432",,,,,,
"20150824143931P030023301351001",1,"VOYA RETIREMENT INS AND ANNUITY CO","710294708","PO BOX 990067",,"HARTFORD","CT","06199",,,,,,
"20150824144137P030028963217001",1,"AMERICAN CENTURY","430821857",,,,,,,,,,,
"20150824144137P030028963217001",2,"DODGE & COX","941441976",,,,,,,,,,,
"20150824144137P030028963217001",3,"FIDELITY INVESTMENTS","061194217",,,,,,,,,,,
"20150824144137P030028963217001",4,"HARBOR","042679462",,,,,,,,,,,
"20150824144137P030028963217001",5,"MAIRS & POWER","391939072",,,,,,,,,,,
"20150824144137P030028963217001",6,"MORGAN STANLEY","363145972",,,,,,,,,,,
"20150824144137P030028963217001",7,"T. ROWE PRICE","522264646",,,,,,,,,,,
"20150824144137P030028963217001",8,"VANGUARD","231945930",,,,,,,,,,,
"20150824144658P040023502391001",1,"AMERITAS INVESTMENT CORP",,"1877 SOUTH FEDERAL HIGHWAY","SUITE 210","BOCA RATON","FL","33432",,,,,,
"20150824145530P030023319879001",1,"NORTHERN TRUST CORPORATION","362723087","50 SOUTH LASALLE STREET",,"CHICAGO","IL","60603",,,,,,
"20150824145530P030023319879001",2,"NORTHERN TRUST INVESTMENTS, INC","363608252","50 SOUTH LASALLE STREET",,"CHICAGO","IL","60603",,,,,,
"20150824145530P030023319879001",3,"MPL, LLC",,"23 MAIDEN LANE",,"NORTH HAVEN","CT","06473",,,,,,
"20150824151019P030028984785001",1,"CAPITAL RESEARCH & MANAGEMENT CO.","951411037",,,,,,,,,,,
"20150824151702P040023526871001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824153312P030009073021001",1,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150824153312P030009073021001",2,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150824153312P030009073021001",3,"BLACKROCK INVESTMENTS, INC.","232784752",,,,,,,,,,,
"20150824153312P030009073021001",4,"COLUMBIA",,"ONE FINANCIAL CENTER","MA5-515-14-01","BOSTON","MA","02111",,,,,,
"20150824153312P030009073021001",5,"DAVIS DISTRIBUTORS, LLC","850360310",,,,,,,,,,,
"20150824153312P030009073021001",6,"DELAWARE INVESTMENTS",,"2005 MARKET STREET",,"PHILADELPHIA","PA","19103",,,,,,
"20150824153312P030009073021001",7,"EATON VANCE DISTRIBUTORS, INC.","043239487",,,,,,,,,,,
"20150824153312P030009073021001",8,"HARRIS ASSOCIATES SECURITIIES L.P.",,"2 N LA SALLE ST","ST #500","CHICAGO","IL","60602",,,,,,
"20150824153312P030009073021001",9,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150824153312P030009073021001",10,"J.P. MORGAN INVESTMENT MANAGEMENT I","133200244",,,,,,,,,,,
"20150824153312P030009073021001",11,"LEGG MASON INVESTOR SERVICES, LLC",,"100 INTERNATIONAL DRIVE",,"BALTIMORE","MD","21202",,,,,,
"20150824153312P030009073021001",12,"MFS FUND DISTRIBUTORS, INC.","042747644",,,,,,,,,,,
"20150824153312P030009073021001",13,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150824153312P030009073021001",14,"PIONEER INVESTMENT MANAGEMENT, INC","131961193",,,,,,,,,,,
"20150824153312P030009073021001",15,"SENTINEL FUNDS",,"ONE NATIONAL LIFE DRIVE",,"MONTPELIER","VT","05602",,,,,,
"20150824153312P030009073021001",16,"WELLS FARGO FUNDS DISTRIBUTOR, LLC",,"525 MARKET STREET","12TH FLOOR","SAN FRANCISCO","CA","94105",,,,,,
"20150824153550P040029417233001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150824153821P030029026849001",1,"MERRILL LYNCH,PIERCE,FENNER & SMITH","135674085",,,,,,,,,,,
"20150824154453P030029038481001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824154829P040023566871001",1,"MASS MUTUAL","041590850",,,,,,,,,,,
"20150824154836P040023566951001",1,"SCHWAB FUNDS","943106735",,,,,,,,,,,
"20150824154836P040023566951001",2,"T. ROWE PRICE","522264646",,,,,,,,,,,
"20150824154836P040023566951001",3,"VANGUARD","231945930",,,,,,,,,,,
"20150824154836P040023566951001",4,"DREYFUS","135673135",,,,,,,,,,,
"20150824154836P040023566951001",5,"FIDELITY INVESTMENTS","061194217",,,,,,,,,,,
"20150824155212P030023417847001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150824155232P030023418487001",1,"ING LIFE INSURANCE & ANNITY COMPANY","710294708",,,,,,,,,,,
"20150824155543P030023424551001",1,"ALLIANCEBERNSTEIN L.P.","134064930",,,,,,,,,,,
"20150824155543P030023424551001",2,"CALAMOS ADVISORS LLC","201647533",,,,,,,,,,,
"20150824155543P030023424551001",3,"DAVIS DISTRIBUTORS, LLC","850360310",,,,,,,,,,,
"20150824155543P030023424551001",4,"FEDERATED SECURITIES CORP.",,"5800 CORPORATE DRIVE","2ND FLOOR","PITTSBURGH","PA","15237",,,,,,
"20150824155543P030023424551001",5,"FRED ALGER & COMPANY, INCORPORATED","132510833",,,,,,,,,,,
"20150824155543P030023424551001",6,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150824155543P030023424551001",7,"MORGAN STANLEY INVESTMENT ADVISORS","133680016",,,,,,,,,,,
"20150824155543P030023424551001",8,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150824155543P030023424551001",9,"PHOENIX - VIRTUS",,"56 PROSPECT STREET","PO BOX 150480","HARTFORD","CT","06115",,,,,,
"20150824155543P030023424551001",10,"PRUDENTIAL INVESTMENTS LLC","223468527",,,,,,,,,,,
"20150824155543P030023424551001",11,"WELLS FARGO FUNDS DISTRIBUTOR, LLC",,"525 MARKET STREET","12TH FLOOR","SAN FRANCISO","CA","94105",,,,,,
"20150824155544P030023424615001",1,"ALLIANCEBERNSTEIN L.P.","134064930",,,,,,,,,,,
"20150824155544P030023424615001",2,"CALVERT DISTRIBUTORS, INC.",,"4550 MONTGOMERY AVE",,"BETHESDA","MD","20814",,,,,,
"20150824155544P030023424615001",3,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150824155544P030023424615001",4,"MORGAN STANLEY INVESTMENT ADVISORS","133680016",,,,,,,,,,,
"20150824155544P030023424615001",5,"NATIONWIDE FUND DISTRIBUTORS LLC","526969857",,,,,,,,,,,
"20150824155544P030023424615001",6,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150824155544P030023424615001",7,"TRANSAMERICA CAPITAL, INC.",,"4600 S SYRACUSE ST.","# 1100","DENVER","CO","80237",,,,,,
"20150824160135P040023578823001",1,"TRANSAMERICA FINANCIAL LIFE INSURAN","366071399",,,,,,,,,,,
"20150824160135P040023578823001",2,"TRANSAMERICA LIFE INSURANCE COMPANY","390989781",,,,,,,,,,,
"20150824161318P030029070001001",1,"VOYA RETIREMENT INSURANCE AND ANNUI","710294708",,,,,,,,,,,
"20150824162609P040029473569001",1,"STANCORP FINANCIAL GROUP","931253576",,,,,,,,,,,
"20150824162745P030029099697001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824163401P040029481809001",1,"TIAA","131624203",,,,,,,,,,,
"20150824163401P040029481809001",2,"STANCORP FINANCIAL GROUP","931253576",,,,,,,,,,,
"20150824163727P030023467655001",1,"JOHN HANCOCK LIFE INSURANCE COMPANY","010233346","RETIREMENT PLAN SERVICES","ET9 P.O. BOX 600","BUFFALO","NY","142010600",,,,,,
"20150824164157P040023615255001",1,"TEMPLETON INVESTMENT COUNSEL, LLC","943385113",,,,,,,,,,,
"20150824164157P040023615255001",2,"GROSVENOR CAPITAL MANAGEMENT, L.P.","363795985",,,,,,,,,,,
"20150824164157P040023615255001",3,"JMB INSURANCE AGENCY, INC.","362711359",,,,,,,,,,,
"20150824164157P040023615255001",4,"FRANKLIN TEMPLETON SERVICES, LLC",,"300 SOUTHEAST 2ND STREET",,"FORT LAUDERDALE","FL","33301",,,,,,
"20150824164157P040023615255001",5,"FRANKLIN TEMPLETON INVESTOR SERVICE",,"3344 QUALITY DRIVE",,"RANCHO CORDOVA","CA","956707313",,,,,,
"20150824164157P040023615255001",6,"FRANKLIN TEMPLETON DISTRIBUTORS, IN",,"ONE FRANKLIN PARKWAY",,"SAN MATEO","CA","94403",,,,,,
"20150824164157P040023615255001",7,"CRAMER ROSENTHAL MCGLYNN, LLC","133977282",,,,,,,,,,,
"20150824164157P040023615255001",8,"MESIROW ADVANCED STRATEGIES, INC","363741067",,,,,,,,,,,
"20150824164157P040023615255001",9,"PIMCO","330629048",,,,,,,,,,,
"20150824164239P040023616135005",1,"RBC WEALTH MANAGEMENT","411416330",,,,,,,,,,,
"20150824164937P030029147537001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824171322P030023493511001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150824173449P030029244097001",1,"THE HARTFIELD COMPANY, INC",,"802 E MARKET ST",,"NEW ALBANY","IN","47150",,,,,,
"20150824175114P030023518487001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824180439P040023683703001",1,"GENEOS WEALTH MANAGEMENT, INC.",,"9055 EAST MINERAL CIRCLE, STE 200",,"CENTENNIAL","CO","80112",,,,,,
"20150824180439P040023683703001",2,"CETERA ADVISORS, LLC",,"4600 SYRACUSE ST, STE 600",,"DENVER","CO","80237",,,,,,
"20150824180813P030009103533001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824181051P030009104173001",1,"GREAT-WEST FINANCIAL RPS, LLC","710930784",,,,,,,,,,,
"20150824181051P030009104173001",2,"JP MORGAN SECURITIES LLC","134110995",,,,,,,,,,,
"20150824183705P030023579479001",1,"FIDELITY INVESTMENTS","043523567",,,,,,,,,,,
"20150824190738P030009114781001",1,"CHARLES SCHWAB INVESTMENT MGMT CO.",,"211 MAIN STREET",,"SAN FRANCISCO","CA","94105",,,,,,
"20150824194009P030009117869001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824201859P040023812359001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150824201859P040023812359001",2,"LINCOLN NATIONAL CORPORATION","351140070",,,,,,,,,,,
"20150824211908P040029803745001",1,"VOYA RETIREMENT INSURANCE & ANNUITY","710294708",,,,,,,,,,,
"20150824224309P040029923937001",1,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150824224309P040029923937001",2,"AMERICAN CENTURY INVESTMENT SERVICE","440640487",,,,,,,,,,,
"20150824224309P040029923937001",3,"AMERICAN FUNDS DISTRIBUTORS, INC.","952769620",,,,,,,,,,,
"20150824224309P040029923937001",4,"EAGLE FUND DISTRIBUTORS, INC.","592385219",,,,,,,,,,,
"20150824224309P040029923937001",5,"FRANKLIN TEMPLETON DISTRIBUTORS, IN",,"100 FOUNTAIN PARKWAY",,"ST. PETERSBURG","FL","33716",,,,,,
"20150824224309P040029923937001",6,"ING FUNDS SERVICES, LLC",,"7337 E. DOUBLETREE RANCH ROAD",,"SCOTTSDALE","AZ","85258",,,,,,
"20150824224309P040029923937001",7,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150824224309P040029923937001",8,"METLIFE STABLE INVESTMENTS",,"485-B ROUTE ONE SOUTH","3RD FLOOR","ISELIN","NJ","08830",,,,,,
"20150824224309P040029923937001",9,"PIONEER INVESTMENT MANAGEMENT, INC","131961193",,,,,,,,,,,
"20150824224309P040029923937001",10,"RIDGEWORTH DISTRIBUTORS LLC",,"THREE CANAL PLAZA","SUITE 100","PORTLAND","ME","04101",,,,,,
"20150825070630P040030565009001",1,"VOYA RETIREMENT INSURANCE & ANNUITY","710294708",,,,,,,,,,,
"20150825070734P030030283281001",1,"TRANSAMERICA RETIREMENT SOLUTIONS","133689044",,,,,,,,,,,
"20150825071020P030030289697001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150825071020P030030289697001",2,"LINCOLN FINANCIAL GROUP",,"PO BOX 2340",,"FORT WAYNE","IN","468012340",,,,,,
"20150825071735P040024459911001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150825073715P030024679927001",1,"STANCORP FINANCIAL GROUP","931253576",,,,,,,,,,,
"20150825073852P030030333953001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150825081424P040030690145001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150825082347P040030709697001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150825084147P040030747089001",1,"VOYA RETIREM INSURANCE & ANNUITY CO","710294708",,,,,,,,,,,
"20150825090303P040008212413002",1,"AEW VALUE INVESTORS FUND","043329433","TWO SEAPORT LANE",,"BOSTON","MA","02210",,,,,,
"20150825090303P040008212413002",2,"HARVEST PARTNERS V, LP","204202660","280 PARK AVENUE",,"NEW YORK","NY","10017",,,,,,
"20150825090303P040008212413002",3,"BENCHMARK PLUS MANAGEMENT, LLC","412095465","303 WEST MAIN STREET",,"FREEHOLD","NJ","07728",,,,,,
"20150825090303P040008212413002",4,"WAYZATA OPPORTUNITIES FUND II, LP","260734590","701 EAST LAKE STREET, SUITE 300",,"WAYZATA","MN","55391",,,,,,
"20150825090303P040008212413002",5,"MANNING & NAPIER","160995736","290 WOODCLIFF DRIVE",,"FAIRPORT","NY","14450",,,,,,
"20150825090303P040008212413002",6,"NEWSTONE CAPITAL PARTNERS, LP","770661362","11111 SANTA MONICA BLVD",,"LOS ANGELES","CA","90025",,,,,,
"20150825090303P040008212413002",7,"VITRUVIAN PARTNERS LLP","999999999",,,,,,"105 WIGMORE STREET",,"LONDON",,"GB",
"20150825090303P040008212413002",8,"HANCOCK TIMBER RESOURCE GROUP","041414660","99 HIGH STREET",,"BOSTON","MA","02110",,,,,,
"20150825090303P040008212413002",9,"SILVER LAKE PARTNERS III, CAYMAN AI","980591768","2775 SAND HILL ROAD, STE 100",,"MENLO PARK","CA","94025",,,,,,
"20150825090303P040008212413002",10,"BARING ASSET MANAGEMENT LIMITED","980241935","470 ATLANTIC AVENUE",,"BOSTON","MA","02210",,,,,,
"20150825090303P040008212413002",11,"ENERGY CAPITAL PARTNERS GP II, LP","264046337","51 JFK PARKWAY",,"SHORT HILLS","NJ","07078",,,,,,
"20150825090303P040008212413002",12,"TENASKA POWER FUND II, L.P.","208876461","1044 N. 115TH STREET, SUITE 400",,"OMAHA","NE","681544446",,,,,,
"20150825090303P040008212413002",13,"MACQUARIE INFRASTRUCTURE PARTNERS","205851123","125 WEST 55TH STREET",,"NEW YORK","NY","10019",,,,,,
"20150825090303P040008212413002",14,"WHITE DEER ENERGY LP","300568361","700 LOUISIANA STREET, SUITE 4770",,"HOUSTON","TX","77002",,,,,,
"20150825090303P040008212413002",15,"ACTIS EMERGING MARKETS 3","980560081",,,,,,"2 MORE LONDON RIVERSIDE",,"LONDON",,"GB",
"20150825090303P040008212413002",16,"ALINDA INFRASTRUCTURE FUND","030601879","100 WEST PUTNAM AVENUE, 3RD FLOOR",,"GREENWICH","CT","06830",,,,,,
"20150825090303P040008212413002",17,"GLOBAL INFRASTRUCTURE PARTNERS","980522311","12 EAST 49TH STREET",,"NEW YORK","NY","10017",,,,,,
"20150825090303P040008212413002",18,"AMERICAN SECURITIES PARTNERS V","262113348","666 THIRD AVENUE",,"NEW YORK","NY","10017",,,,,,
"20150825090303P040008212413002",19,"ATLAS VENTURE VIII","450585125","25 FIRST STREET, SUITE 303",,"CAMBRIDGE","MA","02141",,,,,,
"20150825090303P040008212413002",20,"CHARLESBANK EQUITY FUND","320280123","200 CLARENDON STREET",,"BOSTON","MA","02116",,,,,,
"20150825090303P040008212413002",21,"CLEARWATER CAPITAL PARTNERS FUND","980515605","485 MADISON AVENUE, 18TH FLOOR",,"NEW YORK","NY","10022",,,,,,
"20150825090303P040008212413002",22,"JLL PARTNERS FUND","262150194","450 LEXINGTON AVE",,"NEW YORK","NY","10017",,,,,,
