,Unnamed: 0,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,nname,nzip,snum,rating,lat,lon,stnum
13848,187279,Jackson Hewitt (51590),LABIB BALTAGI CPA INC.,5851 NW 177th St,Hialeah,FL,33015.0,jackson hewitt (51590),33015,5851,17.0,-80.2970531825886,25.9349364770783,5798.0
13849,187280,Jackson Hewitt (51511),LABIB BALTAGI CPA INC.,1800 S. University Drive,Hollywood,FL,33025.0,jackson hewitt (51511),33025,1800,9.0,-80.2476504313639,25.9938446999188,1800.0
13850,187281,Jackson Hewitt (13979),LABIB BALTAGI CPA INC.,12556 SW 88th St,Miami,FL,33156.0,jackson hewitt (13979),33156,12556,15.0,-80.3022765556256,25.688949294792,6698.0
13851,187282,Jackson Hewitt (15592),LABIB BALTAGI CPA INC.,537 Michigan Avenue,Miami Beach,FL,33139.0,jackson hewitt (15592),33139,537,0.0,-80.1382108983228,25.7748983525136,537.0
13852,187283,Jackson Hewitt (16651),LABIB BALTAGI CPA INC.,917 Alton Road,Miami Beach,FL,33139.0,jackson hewitt (16651),33139,917,0.0,-80.1407803836939,25.7794764863816,917.0
13853,187284,Jackson Hewitt (16530),LABIB BALTAGI CPA INC.,8074 NW 103rd St,Hialeah,FL,33016.0,jackson hewitt (16530),33016,8074,8.0,-80.3278716858957,25.8684253396383,8074.0
13854,187285,Jackson Hewitt (13380),LABIB BALTAGI CPA INC.,8319 NW 22nd Avenue,Miami,FL,33147.0,jackson hewitt (13380),33147,8319,15.0,-80.2336220124889,25.8501706097962,8319.0
13855,187286,Jackson Hewitt (13311),LABIB BALTAGI CPA INC.,3280 University Drive,Hollywood,FL,33025.0,jackson hewitt (13311),33025,3280,11.0,-80.2471181131076,25.9796080635668,3280.0
13856,187287,Jackson Hewitt (10723),LABIB BALTAGI CPA INC.,9465 West Flagler Street,Miami,FL,33172.0,jackson hewitt (10723),33172,9465,27.0,-80.3760848595824,25.7691822634354,11001.0
13857,187288,Jackson Hewitt (12705),LABIB BALTAGI CPA INC.,4550 NW 183rd Street,Opa Locka,FL,33055.0,jackson hewitt (12705),33055,4550,11.0,-80.2750664573268,25.9397007734692,4550.0
13858,187289,Jackson Hewitt (15591),LABIB BALTAGI CPA INC.,1199 NE 139th Street,Miami,FL,33161.0,jackson hewitt (15591),33161,1199,6.0,-80.1749720367388,25.9036552183509,1199.0
13859,187292,Jackson Hewitt (Sunset),LABIB BALTAGI CPA INC.,8780 Sunset Drive,Miami,FL,33173.0,jackson hewitt (sunset),33173,8780,12.0,-80.3511098828918,25.7015122498154,9700.0
13860,187293,Jackson Hewitt (Kings Bay),LABIB BALTAGI CPA INC.,14423 S. Dixie Hwy,Miami,FL,33176.0,jackson hewitt (kings bay),33176,14423,11.0,-80.3376244959278,25.6360910106103,14423.0
13861,187301,Quality Plywood Specialities,"Quality Plywood Specialities, Inc.",4500 110th Ave. N,Clearwater,FL,33762.0,quality plywood specialities,33762,4500,11.0,-82.6973695724043,27.8719187572592,4500.0
13862,187315,"Chrysalis Center, The",Chrysalis Center,"3521 W. Broward Blvd, 3rd Floor",Fort Lauderdale,FL,33312.0,chrysalis center the,33312,3521,100.0,-80.1382702167955,26.0577661414652,
13863,187316,"Aviation Ground Support Services, Inc.",Aviation Ground Support Services / Roy Sukhoo,660 SW 34th St,Fort Lauderdale,FL,33315.0,aviation ground support services inc,33315,660,0.0,-80.1491393185526,26.0815499798637,660.0
13864,187317,Genesis House Recovery Residence,"Genesis House Recovery Residence, Inc.","4865 40th Way, South",Lake Worth,FL,33461.0,genesis house recovery residence,33461,4865,0.0,-80.1074087818982,26.6059102235137,4865.0
13865,187339,University of Phoenix,"University of Phoenix, Inc.","600 N. Pine Island Rd, Suite 500",Plantation,FL,33324.0,university of phoenix,33324,600,0.0,-80.2631707631131,26.1290389551644,600.0
13866,187391,Palm Beach RV,"Palm Beach R.V., Inc.",5757 N. Military Trail,West Palm Beach,FL,33407.0,palm beach rv,33407,5757,0.0,-80.1084564363233,26.7615438508336,5757.0
13867,187408,Bowman's Property Maintenance,"Bowman's Property Maintenance, Inc.",9300 Wiles Rd,Coral Springs,FL,33067.0,bowmans property maintenance,33067,9300,5.0,-80.244877408073,26.2868672242004,9052.0
13868,187426,Nuestra Senora De La Esperanza,"Residencia N S De La Esperanza # 2, Home Care",3654 SW 156 Ct,Miami,FL,33185.0,nuestra senora de la esperanza,33185,3654,31.0,-80.4474769397067,25.7327350629687,3654.0
13869,187428,"Coastal Air of Fort Myers, Inc.","Coastal Air of Fort Myers, Inc.",1006 NW 40th Pl.,Cape Coral,FL,33993.0,coastal air of fort myers inc,33993,1006,0.0,-82.0568644838587,26.6720252544152,1006.0
13870,187446,A1 Electric Inc.,"A-1 Electric of Lake City, Inc",188 N.E. Osbourne Way,Lake City,FL,32055.0,a1 electric inc,32055,188,100.0,-82.7264119891745,30.0805431373774,
13871,187447,The Ormond Inn Express,"Govinda, LLC",1614 N. US Hwy 1,Ormond Beach,FL,32174.0,the ormond inn express,32174,1614,34.0,-81.132246714138,29.3369840140816,
13872,187550,"Wilcox Homes of Florida, Inc.","Wilcox Homes of Florida, Inc.",10177 SW 49th Ave,Ocala,FL,34482.0,wilcox homes of florida inc,34482,10177,12.0,-82.2018246286107,29.1880855673005,351.0
13873,187552,Lifetime Medical Care,Lifetime Medical Care PA,2300 Park Avenue Suite 203,Orange Park,FL,32073.0,lifetime medical care,32073,2300,0.0,-81.7010884232857,30.1617218650652,2300.0
13874,187594,"Doctors Chace, Horvat and Cohen's Office","Drs. Chace & Horvat, P.A.",801 W. Morse Blvd.,Winter Park,FL,32792.0,doctors chace horvat and cohens office,32792,801,2.0,-81.3589181091514,28.5977782636459,801.0
13875,187595,The Quality Inn Airport,"1091612 Ontario, Inc.",2601 McCoy Rd.,Orlando,FL,32809.0,the quality inn airport,32809,2601,9.0,-81.3468389020936,28.4514112566535,2601.0
13876,187632,Martin Downs Pet Clinic,"Martin Downs Pet Clinic, Inc.",1625 SW Martin Hwy,Palm City,FL,34990.0,martin downs pet clinic,34990,1625,0.0,-80.2812240230006,27.1612896573035,1625.0
13877,187635,EXECUTIVE HEALTH OF CORAL GABLES,"EXECUTIVE HEALTH OF CORAL GABLES, LLC","283 Catalonia Ave, #101",Coconut Grove,FL,33134.0,executive health of coral gables,33134,283,9.0,-80.2601681597463,25.7447934576303,283.0
13878,187651,Alert Protective Services,"JLH Security Services, Inc.",3947 Clark Rd.,Sarasota,FL,34233.0,alert protective services,34233,3947,14.0,-82.4909361315743,27.2693475923976,3947.0
13879,187652,Clermont Scapes,"Clermont Scapes, Inc.",17712 C.R. 33,Groveland,FL,34736.0,clermont scapes,34736,17712,80.0,-81.8558599174611,28.5584932490413,198.0
13880,187657,Florida Tractor Service,"Florida Tractor Service, LLC",15551 Racetrack Rd,Odessa,FL,33556.0,florida tractor service,33556,15551,17.0,-82.6080293549949,28.0960389980046,15551.0
13881,187703,Gibson Environmental Services,Gibson Environmental Services,3235 N. Orange Ave,Orlando,FL,32803.0,gibson environmental services,32803,3235,0.0,-81.3714773688215,28.5801574793901,3235.0
13882,187747,"Tri City Installations, LLC",TriCity Installations,16071 Pinto Rd,North Fort Myers,FL,33903.0,tri city installations llc,33903,16071,0.0,-81.8932544617998,26.6978271750508,16071.0
13883,187803,Gino's Pizza & Brew,"Dom & Dom Pizza, Inc.",1608 B Alton Road,Miami Beach,FL,33139.0,ginos pizza & brew,33139,1608,38.0,-80.951717571442,28.9983781132016,
13884,187835,"Strollo Architects, Inc.","Strollo Architects, Inc.",731 Franklin Lane,Orlando,FL,32801.0,strollo architects inc,32801,731,0.0,-81.381859255983,28.5335798959926,731.0
13885,187876,J.C. Lancaster & Associates,J.C. Lancaster & Associates,3713 Idelwood DR.,Pensacola,FL,32505.0,jc lancaster & associates,32505,3713,25.0,-87.2591811118733,30.4165075709541,3713.0
13886,187893,"Acrylic Universe, Inc.","Acrylic Universe, Inc.",2500 West 84th Street Bay-8,Hialeah,FL,33016.0,acrylic universe inc,33016,2500,0.0,-80.3350400886225,25.8974327306116,2500.0
13887,187894,Outback Steakhouse,Outback Steakhouse,6201 North Federal Highway,Fort Lauderdale,FL,33308.0,outback steakhouse,33308,6201,0.0,-80.108812124031,26.2041258032867,6201.0
13888,187919,Georgia Floors Direct,Stringco Inc.,4941 SW 91st Terrace Suite 101,Gainesville,FL,32608.0,georgia floors direct,32608,4941,0.0,-82.4394807827493,29.5921852276586,4941.0
13889,187922,Village Groom Shop,"Village Groom Shoppe & We Tuck'em Inn, Inc.",4475 Woodbine Rd,Milton,FL,32571.0,village groom shop,32571,4475,6.0,-87.1823484439941,30.605997719893,4475.0
13890,187929,"Shooters of Jacksonville, Inc.","Shooters of Jacksonville, Inc.","4930 University Blvd., West",Jacksonville,FL,32207.0,shooters of jacksonville inc,32207,4930,32.0,-81.6917633586113,30.3457281591149,1798.0
13891,187930,Lake Jackson Petro,"Tasneem, Inc.",4375 N. Monroe St,Tallahassee,FL,32303.0,lake jackson petro,32303,4375,7.0,-84.3048182937673,30.48120998556,2905.0
13892,187931,Tiger Serious Habitual Offender Program,"Correction Services of Florida, LLC",4501 Lannie Rd,Jacksonville,FL,32218.0,tiger serious habitual offender program,32218,4501,2.0,-81.7272389622828,30.5312990652431,3612.0
13893,187932,J. L. Jackson Roofing Corporation,J. L. Jackson Roofing Corporation,"3729 Blanding Blvd., Suite 1",Jacksonville,FL,32210.0,j l jackson roofing corporation,32210,3729,0.0,-81.736579400235,30.2689382222949,3729.0
13894,187934,Bay Hill Eye Care,"Coughlin Eye Center, P.C.","7500 Dr. Phillips, Ste. 7",Orlando,FL,32819.0,bay hill eye care,32819,7500,100.0,-81.3520407570991,28.599610502834,
13895,187949,Domino's Pizza,"SPB Pizza, Inc.",1930 W Grenada Boulevard,Ormond Beach,FL,32174.0,dominos pizza,32174,1930,10.0,-81.1277387222556,29.253602312523,1930.0
13896,187950,Control Services,"Control TFS East, Inc",1910 Wells Road,Orange Park,FL,32073.0,control services,32073,1910,6.0,-81.7070624924333,30.1895167378168,1420.0
13897,187957,"Sunscape Landscape Services, Inc.","Sunscape Landscape Services, Inc.",13025 Memorial Highyway,Tampa,FL,33635.0,sunscape landscape services inc,33635,13025,100.0,-82.2880936641819,28.1006637831977,
13898,187972,Duane E. Thomas Attorney At Law,"Duane E. Thomas, P.A.",206 South Marion Avenue,Lake City,FL,32025.0,duane e thomas attorney at law,32025,206,9.0,-82.6380781702906,30.1665386163902,1500.0
13899,188034,Blue Sky Food by The Pound,"Draft Houses Of America, Inc.",10734 SW 72 St.,Miami,FL,33173.0,blue sky food by the pound,33173,10734,26.0,-80.3668410704612,25.7009832323022,10734.0
13900,188043,Avalon Assisted Living,"Golden Palms of Palm Beach, Inc.",4905 Lantana Rd,Lake Worth,FL,33463.0,avalon assisted living,33463,4905,0.0,-80.1215554651867,26.5889447225859,4905.0
13901,188044,Field Irish Pub,"3281 Company, Inc.",3281 Griffin Road,Fort Lauderdale,FL,33312.0,field irish pub,33312,3281,12.0,-80.1869338711186,26.0624895151064,3281.0
13902,188051,W.M. Kriston & Sons,"W.M. Kriston & Sons, Inc.",1730 Dundee Rd,Winter Haven,FL,33884.0,wm kriston & sons,33884,1730,0.0,-81.6989338353997,28.0224131413156,1730.0
13903,188053,"C. Young Citrus, Inc.","C. Young Citrus, Inc.",1515 Hwy 17 N.,Eagle Lake,FL,33839.0,c young citrus inc,33839,1515,26.0,-81.756048018522,27.9788147910801,183.0
13904,188101,Progressive Flooring Solutions,Progressive Flooring Solutions,5003 Nassau Street,Tampa,FL,33607.0,progressive flooring solutions,33607,5003,2.0,-82.5282677127033,27.9542656237107,5003.0
13905,188112,Great Southern Drywall Co. Inc,Great Southern Drywall Co Inc.,125 Edgewater Drive,Dunedin,FL,34698.0,great southern drywall co inc,34698,125,8.0,-82.7924640931313,28.003943667803,311.0
13906,188118,"National Trading of USA, Corp","National Trading of USA, Corp.",5112 Letourneau Circle,Tampa,FL,33610.0,national trading of usa corp,33610,5112,27.0,-82.3977560358772,27.9929958088448,5112.0
13907,188119,America Dial Tone,"Ganoco, Inc. dba America Dial Tone",2323 Curlew Rd Suite 7C,Dunedin,FL,34698.0,america dial tone,34698,2323,6.0,-82.7609940087014,28.0487782395337,1687.0
13908,188120,G I O Restaurant,Executive Cleaning Services of Sarasota,4805 Cortez Rd W,Bradenton,FL,34209.0,g i o restaurant,34209,4805,7.0,-82.6256572650075,27.4624428799026,6301.0
13909,188121,Direct Student Service,"Direct Student Service of Florida, Inc.",3629 Universal Plaza,New Port Richey,FL,34652.0,direct student service,34652,3629,12.0,-82.7406464969704,28.2108233815645,3629.0
13910,188122,Heritage Harbor Golf & C.C.Community Assoc.,Heritage Harbor Community Development Distr.,19115 Heritage Harbor Parkway,Lutz,FL,33558.0,heritage harbor golf & cccommunity assoc,33558,19115,6.0,-82.5107048537373,28.160938386706,19115.0
13911,188153,McDonald's  # 12095,McDonald's Corporation,2900 Southwest Martin Downs Blvd,Palm City,FL,34990.0,mcdonalds  # 12095,34990,2900,0.0,-80.2927272529881,27.1723722145988,2900.0
13912,188168,Hillman Motors,"Hillman Motors, Inc.",1700 3rd St.,Winter Haven,FL,33881.0,hillman motors,33881,1700,4.0,-81.7241986519523,28.0391348166816,1700.0
13913,188179,Benito Juarez,Benito A Juarez,3942 Hwy 60 E,Dover,FL,33527.0,benito juarez,33527,3942,19.0,-82.2137893472027,27.9376695050531,
13914,188180,Gene's Seafood,"Genes Seafood Southside, Inc.","11702 Beach Blvd., Suite A",Jacksonville,FL,32246.0,genes seafood,32246,11702,0.0,-81.5162052039317,30.2869362940008,11702.0
13915,188199,D&J Logos Inc. dba Image Depot,D & J Logos Inc.,2017 E Fowler Ave,Tampa,FL,33612.0,d&j logos inc dba image depot,33612,2017,0.0,-82.4369505338708,28.0544142062885,2017.0
13916,188213,Faircount Media Group,"Faircount, Inc.",701 North Westshore Blvd.,Tampa,FL,33607.0,faircount media group,33607,701,14.0,-82.5243946174782,27.937420527251,701.0
13917,188233,Orange Buick Pontiac GMC,"Lally Orange Buick Pontiac GMC, Inc.",3883 W. Colonial Drive,Orlando,FL,32808.0,orange buick pontiac gmc,32808,3883,0.0,-81.4265949700191,28.5528904149071,3883.0
13918,188235,Hakan Finance,HAKAN FINANCE CORPORATION,5705 E. Colonial Drive,Orlando,FL,32807.0,hakan finance,32807,5705,11.0,-81.3102893605621,28.5573645720976,5700.0
13919,188237,Super Cuts,California Voyager Corporation,7564 Sand Lake Road,Orlando,FL,32819.0,super cuts,32819,7564,8.0,-81.4658207605746,28.4501099402614,6486.0
13920,188239,Longwoood Healing Center and Spa,"LPMG, INC",212 W. Bay Ave,Longwood,FL,32750.0,longwoood healing center and spa,32750,212,0.0,-81.3487459344613,28.6993585142036,212.0
13921,188266,Willy Charles,"Willy Charles, Farm Labor Contractor",434 Australian Cir,West Palm Beach,FL,33403.0,willy charles,33403,434,12.0,-80.06198836174,26.802348804336,434.0
13922,188364,Camp Fire Boys and Girls,"Camp Fire USA Gulf Wind Council, Inc.",1814 Creighton Road,Pensacola,FL,32504.0,camp fire boys and girls,32504,1814,5.0,-87.2055562063901,30.4956156948339,1798.0
13923,188365,DT Child Development Center,"Deliverance Tabernacle Christian Center, Inc.",1780 W. Detroit Blvd.,Pensacola,FL,32534.0,dt child development center,32534,1780,6.0,-87.294404511259,30.5193189992494,1780.0
13924,188372,Beachway Liquors LLC,"Beachway Liquors, LLC",7318 Manatee Ave. W,Bradenton,FL,34209.0,beachway liquors llc,34209,7318,2.0,-82.6350634013355,27.495936394106,7101.0
13925,188377,Cafe 13 & Lounge,Cafe 13 & Lounge,2475 McMullen Booth Road,Clearwater,FL,33756.0,cafe 13 & lounge,33756,2475,100.0,-82.7812800689894,27.9801387757291,
13926,188379,Precious Star Academy II,Precious Star Academy,1202 Skipper Road,Tampa,FL,33613.0,precious star academy ii,33613,1202,10.0,-82.4464610868267,28.0805474992057,1202.0
13927,188381,Lincoln Property Co dba Lincoln Shores Apt,Lincoln Property Company Management Company,11601 4th Street North,Saint Petersburg,FL,33716.0,lincoln property co dba lincoln shores apt,33716,11601,4.0,-82.6387023249463,27.8769087766578,11601.0
13928,188382,Dunkin Donuts/Baskin Robins,"Fletcher Donuts,  LLC",1185 S Broad Street,Brooksville,FL,34601.0,dunkin donuts/baskin robins,34601,1185,0.0,-82.403518568132,28.5403612381442,1185.0
13929,188383,"Apple Seeds Christian Growing Center, Inc.","Apple Seeds Christian Growing Center, Inc.",705 Michigan Blvd.,Dunedin,FL,34698.0,apple seeds christian growing center inc,34698,705,0.0,-82.7809421320831,28.0377219624948,705.0
13930,188385,Pelzer Homes Inc.,"Pelzer Homes, Inc.",2750 Old St. Augustine Rd.,Tallahassee,FL,32301.0,pelzer homes inc,32301,2750,27.0,-83.3925818280419,30.3920448320302,
13931,188440,"Surgical Digital Video, Inc.","Surgical Digital Video, Inc.",6346 118th Ave. #D,Largo,FL,33773.0,surgical digital video inc,33773,6346,11.0,-82.7270985341572,27.8790320250846,6346.0
13932,188446,"Bravo, Amilear, FLC","Bravo, Amilear, FLC",525 Hampton Road,West Palm Beach,FL,33405.0,bravo amilear flc,33405,525,0.0,-80.0563016887522,26.6840056970274,525.0
13933,188497,"Palafox, Rogelio, FLC  -  Anchor Motel","Palafox, Rogelio, FLC",6980 S.E 763 Country Road,Arcadia,FL,34266.0,palafox rogelio flc  -  anchor motel,34266,6980,100.0,-81.8261243406917,27.1898619545555,
13934,188498,"East Coast Brokers 2-  Cabins, Trailer, House","East Coast Brokers & Packers, Inc.",15141 Finney Mason Lane,Arcadia,FL,34266.0,east coast brokers 2-  cabins trailer house,34266,15141,100.0,-81.8261243406917,27.1898619545555,
13935,188516,"Flick Mortgage Investors, INc.","Flick Mortgage Investors, Inc.",9155 South Dadeland Blvd.,Miami,FL,33156.0,flick mortgage investors inc,33156,9155,6.0,-80.3111273845707,25.6877306047274,9155.0
13936,188521,"Rodriguez, David FLC Sweety Parker Camp","David Rodrigues Trucking, Inc.","P.O. Box 625 1218 Highway, 830 A",Felda,FL,33930.0,rodriguez david flc sweety parker camp,33930,A,40.0,-81.4211561808439,26.5434733671091,
13937,188527,"Escobedo,  Juan    FLC","Escobedo, Juan",5110 Mason Dixon Ave,Bowling Green,FL,33834.0,escobedo  juan    flc,33834,5110,0.0,-81.8259562011018,27.6440196871076,5110.0
13938,188538,Life Care Center of Pensacola,"Life Care Center of America, Inc",3291 East Olive Road,Pensacola,FL,32514.0,life care center of pensacola,32514,3291,9.0,-87.1977639825423,30.5098207776517,3291.0
13939,188539,Beulahs Pre-K & Learning Center Inc,Beulahs Pre-K & Learning Center Inc,1505 W. Avery St,Pensacola,FL,32501.0,beulahs pre-k & learning center inc,32501,1505,9.0,-87.2362304281443,30.4308530180049,1505.0
13940,188557,Cross Creek Driving Range,TK Enterprises of N Florida Inc.,6701 Mahan Drive,Tallahassee,FL,32308.0,cross creek driving range,32308,6701,6.0,-84.1483729740629,30.4879903936086,7699.0
13941,188558,Bookit.com,Reservation System Com Inc,415 Beckrich Road Suite 400,Panama City Beach,FL,32407.0,bookitcom,32407,415,0.0,-85.8181864404957,30.1855349934149,415.0
13942,188566,COLOR IT,"COLOR IT TEXTILE, INC.",9305 NW 101 Street,Miami,FL,33178.0,color it,33178,9305,19.0,-82.4489296653364,29.6722465487183,
13943,188575,Kelly's Ice Cream,,"7795 W. Flagler St., Suite 51",Miami,FL,33144.0,kellys ice cream,33144,7795,5.0,-80.3110003076292,25.7703031434914,7139.0
13944,188576,Centro Medico Las Americas,"Comprehensive Medical Access, Inc.",11865 SW 26th Street  Suite G-10,Miami,FL,33175.0,centro medico las americas,33175,11865,2.0,-80.3904055184767,25.7451513896348,11865.0
13945,188579,Miami Atlanta Air Freight,"Miami Atlanta Air Freight, Inc.",8018 N W. 29th St,Miami,FL,33122.0,miami atlanta air freight,33122,8018,42.0,-82.6154566218535,29.8371273928002,
13946,188597,"McDonald, Roberto, FLC","McDonald, Roberto, FLC",417 2nd Street,Immokalee,FL,34142.0,mcdonald roberto flc,34142,417,2.0,-81.4183667244228,26.4127509946579,417.0
13947,188611,Landscaping Depot of Brevard,Landscape Depot of Brevard Inc.,6370 US HWY 1,Rockledge,FL,32955.0,landscaping depot of brevard,32955,6370,35.0,-80.6752929686671,28.2349403574964,
13948,188612,Southern Soils Turf Management,"SOUTHERN SOILS, TURF MANAGEMENT, INC.",313 Dogwood Drive,Sanford,FL,32771.0,southern soils turf management,32771,313,0.0,-81.315811826544,28.7909767529113,313.0
